omega,score
1.362000000000000988e+00,3.889731275136905642e-01
1.362500000000000711e+00,3.576111013056721410e-01
1.363000000000000878e+00,3.342642016734201915e-01
1.363500000000001044e+00,3.265196175191425465e-01
1.364000000000000767e+00,3.393572668698761063e-01
1.364500000000000934e+00,3.709876565392810632e-01
1.365000000000000879e+00,4.140503549438308006e-01
1.365500000000000824e+00,4.611917405477735099e-01
1.366000000000000991e+00,5.077401094672719939e-01
1.366500000000000714e+00,5.507792509687716720e-01
1.367000000000000881e+00,5.880241723394973308e-01
1.367500000000001048e+00,6.183063449648545928e-01
1.368000000000000771e+00,6.398059637605149064e-01
1.368500000000000938e+00,6.468699920789291458e-01
1.369000000000000883e+00,6.328770354689580158e-01
1.369500000000000828e+00,5.976262090353731127e-01
1.370000000000000995e+00,5.447839923748304392e-01
1.370500000000000718e+00,4.770332669035118878e-01
1.371000000000000885e+00,4.059102984441033124e-01
1.371500000000001052e+00,3.552047245535728814e-01
1.372000000000000774e+00,3.534342315197071538e-01
1.372500000000000941e+00,4.168692940547860104e-01
1.373000000000000886e+00,5.358786719067415438e-01
1.373500000000000831e+00,6.892612517263926319e-01
1.374000000000000998e+00,8.557738011537642242e-01
1.374500000000000721e+00,1.011345299374268425e+00
1.375000000000000888e+00,1.137852428862804910e+00
1.375500000000001055e+00,1.232447749463873476e+00
1.376000000000000778e+00,1.276826644631535057e+00
1.376500000000000945e+00,1.256441640408373583e+00
1.377000000000000890e+00,1.172951761036764129e+00
1.377500000000000835e+00,1.019609787311400728e+00
1.378000000000001002e+00,7.949605180714128805e-01
1.378500000000000725e+00,5.598572726938073618e-01
1.379000000000000892e+00,4.617822138368765650e-01
1.379500000000001059e+00,6.140673927344006966e-01
1.380000000000000782e+00,9.895618341025109732e-01
1.380500000000000949e+00,1.482082659166561900e+00
1.381000000000000894e+00,1.996599480955147943e+00
1.381500000000000838e+00,2.484456805730209883e+00
1.382000000000001005e+00,2.917409315786640533e+00
1.382500000000000728e+00,3.278822239135352312e+00
1.383000000000000895e+00,3.574311647052093921e+00
1.383500000000001062e+00,3.814019166050902410e+00
1.384000000000000785e+00,4.005702773831533392e+00
1.384500000000000952e+00,4.154855751003029951e+00
1.385000000000000897e+00,4.265379464849204716e+00
1.385500000000000842e+00,4.340019892461569384e+00
1.386000000000001009e+00,4.380583161979432205e+00
1.386500000000000732e+00,4.388009256255037904e+00
1.387000000000000899e+00,4.362378071939991386e+00
1.387500000000001066e+00,4.302902364921889600e+00
1.388000000000000789e+00,4.207917314383243124e+00
1.388500000000000956e+00,4.074824125698148336e+00
1.389000000000000901e+00,3.899913634034159138e+00
1.389500000000000846e+00,3.677986033186971149e+00
1.390000000000001013e+00,3.401728062079625747e+00
1.390500000000000735e+00,3.061397117543125823e+00
1.391000000000000902e+00,2.649519013125054112e+00
1.391500000000001069e+00,2.176540404262115480e+00
1.392000000000000792e+00,1.669720966626349057e+00
1.392500000000000959e+00,1.168353820346751171e+00
1.393000000000000904e+00,7.481211645567630297e-01
1.393500000000000849e+00,5.267592367256044295e-01
1.394000000000001016e+00,5.541722986772625870e-01
1.394500000000000739e+00,7.811646037550311616e-01
1.395000000000000906e+00,1.047651369649347020e+00
1.395500000000001073e+00,1.245440000257909574e+00
1.396000000000000796e+00,1.361921750353973115e+00
1.396500000000000963e+00,1.410254769836683630e+00
1.397000000000000908e+00,1.392102989722196593e+00
1.397500000000000853e+00,1.318772115432512937e+00
1.398000000000001020e+00,1.207356719078039875e+00
1.398500000000000743e+00,1.055675021038223971e+00
1.399000000000000909e+00,8.824175157282857507e-01
1.399500000000001076e+00,7.223637267566487274e-01
1.400000000000000799e+00,5.966152072332038259e-01
1.400500000000000966e+00,5.152644451812475879e-01
1.401000000000000689e+00,4.797982862385806735e-01
1.401500000000000856e+00,4.852676488713942859e-01
1.402000000000001023e+00,5.229535780648414400e-01
1.402500000000000746e+00,5.817296841440346977e-01
1.403000000000000913e+00,6.495811292476535437e-01
1.403500000000001080e+00,7.121626146442923133e-01
1.404000000000000803e+00,7.513436697155497779e-01
1.404500000000000970e+00,7.578047690171771933e-01
1.405000000000000693e+00,7.362745182396788213e-01
1.405500000000000860e+00,6.973241576851851864e-01
1.406000000000001027e+00,6.483824722435336252e-01
1.406500000000000750e+00,5.948073400685351952e-01
1.407000000000000917e+00,5.441188006378826492e-01
1.407500000000001084e+00,5.034360587609630899e-01
1.408000000000000806e+00,4.766416495340283221e-01
1.408500000000000973e+00,4.642754452247154218e-01
1.409000000000000696e+00,4.652526412983273296e-01
1.409500000000000863e+00,4.769997361851300299e-01
1.410000000000001030e+00,4.954747720104809572e-01
1.410500000000000753e+00,5.178415538610185997e-01
1.411000000000000920e+00,5.429956786208227637e-01
1.411500000000001087e+00,5.681233185960363752e-01
1.412000000000000810e+00,5.874079116717196847e-01
1.412500000000000977e+00,5.960633402582452556e-01
1.413000000000000700e+00,5.933013127292511291e-01
1.413500000000000867e+00,5.803497401891555274e-01
1.414000000000001034e+00,5.591319950399904481e-01
1.414500000000000757e+00,5.324746753461219173e-01
1.415000000000000924e+00,5.030546928865258227e-01
1.415500000000001091e+00,4.733544925224894007e-01
1.416000000000000814e+00,4.466653828218024591e-01
1.416500000000000981e+00,4.266737780074179587e-01
1.417000000000000703e+00,4.150870782557437022e-01
1.417500000000000870e+00,4.107684594061337124e-01
1.418000000000001037e+00,4.115461842521372371e-01
1.418500000000000760e+00,4.153947921515088737e-01
1.419000000000000927e+00,4.209706544897471869e-01
1.419500000000001094e+00,4.287712182272310768e-01
1.420000000000000817e+00,4.400492880427093745e-01
1.420500000000000984e+00,4.527560277083203522e-01
1.421000000000000707e+00,4.631455172468820214e-01
1.421500000000000874e+00,4.703873691827008541e-01
1.422000000000001041e+00,4.755018858089629097e-01
1.422500000000000764e+00,4.787623009648723782e-01
1.423000000000000931e+00,4.808584792553601828e-01
1.423500000000001098e+00,4.837946615075215395e-01
1.424000000000000821e+00,4.902556426769793529e-01
1.424500000000000988e+00,5.027843091229863282e-01
1.425000000000000711e+00,5.213769078399054235e-01
1.425500000000000878e+00,5.424282626294169019e-01
1.426000000000001044e+00,5.611088305624317707e-01
1.426500000000000767e+00,5.735412884249418974e-01
1.427000000000000934e+00,5.774927985075304360e-01
1.427500000000001101e+00,5.726058428346396667e-01
1.428000000000000824e+00,5.603463171767321116e-01
1.428500000000000991e+00,5.434450309625143971e-01
1.429000000000000714e+00,5.249379852766274945e-01
1.429500000000000881e+00,5.070771115468046819e-01
1.430000000000001048e+00,4.907666787215470561e-01
1.430500000000000771e+00,4.765925133033091510e-01
1.431000000000000938e+00,4.669507691364852553e-01
1.431500000000001105e+00,4.666560675962974081e-01
1.432000000000000828e+00,4.803410438767787838e-01
1.432500000000000995e+00,5.091057109892804800e-01
1.433000000000000718e+00,5.494091629274355792e-01
1.433500000000000885e+00,5.941090089577428790e-01
1.434000000000001052e+00,6.353838627800684202e-01
1.434500000000000774e+00,6.674060095247937863e-01
1.435000000000000941e+00,6.868978742775043722e-01
1.435500000000001108e+00,6.924081713606368149e-01
1.436000000000000831e+00,6.836754415557197984e-01
1.436500000000000998e+00,6.615240865287950189e-01
1.437000000000000721e+00,6.280201332111092771e-01
1.437500000000000888e+00,5.863839350679151963e-01
1.438000000000001055e+00,5.403073106539544312e-01
1.438500000000000778e+00,4.930241682958759197e-01
1.439000000000000945e+00,4.474112660223951154e-01
1.439500000000001112e+00,4.078218208059893324e-01
1.440000000000000835e+00,3.818521981905312890e-01
1.440500000000001002e+00,3.789218703068875094e-01
1.441000000000000725e+00,4.056487920303445405e-01
1.441500000000000892e+00,4.631911892579688717e-01
1.442000000000001059e+00,5.484185184403383984e-01
1.442500000000000782e+00,6.534186580899971064e-01
1.443000000000000949e+00,7.654965250501476470e-01
1.443500000000001116e+00,8.721423565809347522e-01
1.444000000000000838e+00,9.648112194194828906e-01
1.444500000000001005e+00,1.038814986259409157e+00
1.445000000000000728e+00,1.092007288439922785e+00
1.445500000000000895e+00,1.123733136257083487e+00
1.446000000000001062e+00,1.134157954727535556e+00
1.446500000000000785e+00,1.123841742441189950e+00
1.447000000000000952e+00,1.093499386540949025e+00
1.447500000000001119e+00,1.043966375515072764e+00
1.448000000000000842e+00,9.764099332270731457e-01
1.448500000000001009e+00,8.928146612314650232e-01
1.449000000000000732e+00,7.967334759941576694e-01
1.449500000000000899e+00,6.940820637955789074e-01
1.450000000000001066e+00,5.932756568048447310e-01
1.450500000000000789e+00,5.039357470644078019e-01
1.451000000000000956e+00,4.342153267166278807e-01
1.451500000000001123e+00,3.877426330476746452e-01
1.452000000000000846e+00,3.627585754277881103e-01
1.452500000000001013e+00,3.545547305155120621e-01
1.453000000000000735e+00,3.582768989048683572e-01
1.453500000000000902e+00,3.697680347480696850e-01
1.454000000000001069e+00,3.850216568107880377e-01
1.454500000000000792e+00,3.998029322768835714e-01
1.455000000000000959e+00,4.101122045786363413e-01
1.455500000000001126e+00,4.130460845184783514e-01
1.456000000000000849e+00,4.073329127800472405e-01
1.456500000000001016e+00,3.932183602717405635e-01
1.457000000000000739e+00,3.718841955879964023e-01
1.457500000000000906e+00,3.449675183117773547e-01
1.458000000000001073e+00,3.146943019347926973e-01
1.458500000000000796e+00,2.845767483683691590e-01
1.459000000000000963e+00,2.603046891822121123e-01
1.459500000000001130e+00,2.502253548520038673e-01
1.460000000000000853e+00,2.640574699331406650e-01
1.460500000000001020e+00,3.095771530343651712e-01
1.461000000000000743e+00,3.901153233122146569e-01
1.461500000000000909e+00,5.043764038536470151e-01
1.462000000000001076e+00,6.476943016239218309e-01
1.462500000000000799e+00,8.120381203695794525e-01
1.463000000000000966e+00,9.834391610477540846e-01
1.463500000000001133e+00,1.146131392144462691e+00
1.464000000000000856e+00,1.289268617959034913e+00
1.464500000000001023e+00,1.407324993072399888e+00
1.465000000000000746e+00,1.497930776259420949e+00
1.465500000000000913e+00,1.560223815213994447e+00
1.466000000000001080e+00,1.593895280632347866e+00
1.466500000000000803e+00,1.598692848603179062e+00
1.467000000000000970e+00,1.574273624063516896e+00
1.467500000000001137e+00,1.520329068202107781e+00
1.468000000000000860e+00,1.436878677617440259e+00
1.468500000000001027e+00,1.324642482827420142e+00
1.469000000000000750e+00,1.185448037822611544e+00
1.469500000000000917e+00,1.022761931623401344e+00
1.470000000000001084e+00,8.427896646656922730e-01
1.470500000000000806e+00,6.566921382126660323e-01
1.471000000000000973e+00,4.830962073064338780e-01
1.471500000000001140e+00,3.468136754993768611e-01
1.472000000000000863e+00,2.677713925275394535e-01
1.472500000000001030e+00,2.471453914316459333e-01
1.473000000000000753e+00,2.700311547804746248e-01
1.473500000000000920e+00,3.174375784310232151e-01
1.474000000000001087e+00,3.730010225167713078e-01
1.474500000000000810e+00,4.244217320694285145e-01
1.475000000000000977e+00,4.633827694824409482e-01
1.475500000000001144e+00,4.862450028623656051e-01
1.476000000000000867e+00,4.950367633525874500e-01
1.476500000000001034e+00,4.964768610004298699e-01
1.477000000000000757e+00,4.978100865740587300e-01
1.477500000000000924e+00,5.030757385173788565e-01
1.478000000000001091e+00,5.133671558703282178e-01
1.478500000000000814e+00,5.288330845258432111e-01
1.479000000000000981e+00,5.494876559889378953e-01
1.479500000000001148e+00,5.745433784636042596e-01
1.480000000000000870e+00,6.016144617473251355e-01
1.480500000000001037e+00,6.270806972671676416e-01
1.481000000000000760e+00,6.474566506401724375e-01
1.481500000000000927e+00,6.604369299320010933e-01
1.482000000000001094e+00,6.650521579901791380e-01
1.482500000000000817e+00,6.614163375715045312e-01
1.483000000000000984e+00,6.504256530754457533e-01
1.483500000000001151e+00,6.333433124487843902e-01
1.484000000000000874e+00,6.112750166838625265e-01
1.484500000000001041e+00,5.849787159570919437e-01
1.485000000000000764e+00,5.552190927955767963e-01
1.485500000000000931e+00,5.231125192029569826e-01
1.486000000000001098e+00,4.902080588867489541e-01
1.486500000000000821e+00,4.586175209198423697e-01
1.487000000000000988e+00,4.311396474012755275e-01
1.487500000000001155e+00,4.106350819259128038e-01
1.488000000000000878e+00,3.984999113487112110e-01
1.488500000000001044e+00,3.940540352154859316e-01
1.489000000000000767e+00,3.957697991597219911e-01
1.489500000000000934e+00,4.024622857713526791e-01
1.490000000000001101e+00,4.133753446319464731e-01
1.490500000000000824e+00,4.277543248659244624e-01
1.491000000000000991e+00,4.440010804299556746e-01
1.491500000000001158e+00,4.587344282649205018e-01
1.492000000000000881e+00,4.671111544891614065e-01
1.492500000000001048e+00,4.647877379201592052e-01
1.493000000000000771e+00,4.504103710045845865e-01
1.493500000000000938e+00,4.270802275675615323e-01
1.494000000000001105e+00,3.993838744908132510e-01
1.494500000000000828e+00,3.671742327171545472e-01
1.495000000000000995e+00,3.277331553349688287e-01
1.495500000000001162e+00,2.832614179978000246e-01
1.496000000000000885e+00,2.445689751477235219e-01
1.496500000000001052e+00,2.308515835363812163e-01
1.497000000000000774e+00,2.629101892140379149e-01
1.497500000000000941e+00,3.505797296744977420e-01
1.498000000000001108e+00,4.882660015756338789e-01
1.498500000000000831e+00,6.664754061945358243e-01
1.499000000000000998e+00,8.868342419223971262e-01
1.499500000000001165e+00,1.145724987309841847e+00
1.500000000000000888e+00,1.411243615241517313e+00
1.500500000000001055e+00,1.655323145551373498e+00
1.501000000000000778e+00,1.867171747063371301e+00
1.501500000000000945e+00,2.044507076176932170e+00
1.502000000000001112e+00,2.187712745826565719e+00
1.502500000000000835e+00,2.297800300373722848e+00
1.503000000000001002e+00,2.375812368129269547e+00
1.503500000000001169e+00,2.422649337549877213e+00
1.504000000000000892e+00,2.438991452660673964e+00
1.504500000000001059e+00,2.425224625566481329e+00
1.505000000000000782e+00,2.381358878143942093e+00
1.505500000000000949e+00,2.306962833720755501e+00
1.506000000000001116e+00,2.201152712947615608e+00
1.506500000000000838e+00,2.062681132043235888e+00
1.507000000000001005e+00,1.890208714492057185e+00
1.507500000000001172e+00,1.683009021661591165e+00
1.508000000000000895e+00,1.442835577165638039e+00
1.508500000000001062e+00,1.178234891413964203e+00
1.509000000000000785e+00,9.091845240628861902e-01
1.509500000000000952e+00,6.603800842038120011e-01
1.510000000000001119e+00,4.526835464580896695e-01
1.510500000000000842e+00,3.079009777764850631e-01
1.511000000000001009e+00,2.357963224575453098e-01
1.511500000000001176e+00,2.269138545349329017e-01
1.512000000000000899e+00,2.597720145442831141e-01
1.512500000000001066e+00,3.107070288037154793e-01
1.513000000000000789e+00,3.605591088752904128e-01
1.513500000000000956e+00,3.973840689586899400e-01
1.514000000000001123e+00,4.161059329059814682e-01
1.514500000000000846e+00,4.165898079348416827e-01
1.515000000000001013e+00,4.020723128137187463e-01
1.515500000000001180e+00,3.789387296654729287e-01
1.516000000000000902e+00,3.561495327752998152e-01
1.516500000000001069e+00,3.415413861562345832e-01
1.517000000000000792e+00,3.385985582823784479e-01
1.517500000000000959e+00,3.475818216789897108e-01
1.518000000000001126e+00,3.673322095288951150e-01
1.518500000000000849e+00,3.955301077040005997e-01
1.519000000000001016e+00,4.287605587576485133e-01
1.519500000000001183e+00,4.632761721322190551e-01
1.520000000000000906e+00,4.959093963415176498e-01
