omega,direct_score,smooth_score
5.905000000000002469e-01,8.850306830360681332e-01,6.608424954130539541e-01
5.910000000000001918e-01,7.624737438250074328e-01,6.337253035377168331e-01
5.915000000000001368e-01,6.316607915614126378e-01,6.048242409357074134e-01
5.920000000000001927e-01,5.029120141779426234e-01,5.729837447536102468e-01
5.925000000000002487e-01,3.885931572829569025e-01,5.456232928459752163e-01
5.930000000000001936e-01,3.006845240503873695e-01,5.201476094138122175e-01
5.935000000000001386e-01,2.473231942172453568e-01,4.918594772042697016e-01
5.940000000000001945e-01,2.287856596205073423e-01,4.607726599755251895e-01
5.945000000000002505e-01,2.366136064048469656e-01,4.350029195059869624e-01
5.950000000000001954e-01,2.589196012038722516e-01,4.154729426464778830e-01
5.955000000000001403e-01,2.861179155888856074e-01,3.937960491422950460e-01
5.960000000000001963e-01,3.123939027915637046e-01,3.806506678696640611e-01
5.965000000000002522e-01,3.347775933869078235e-01,3.735851171329908627e-01
5.970000000000001972e-01,3.518010187818436663e-01,3.752470815849011654e-01
5.975000000000001421e-01,3.624496593508603204e-01,3.777464811033423020e-01
5.980000000000001981e-01,3.661125132871178578e-01,3.806076055285061432e-01
5.985000000000002540e-01,3.635082530543439217e-01,3.821040209063128468e-01
5.990000000000001990e-01,3.577163402189592056e-01,3.844959164150643649e-01
5.995000000000001439e-01,3.543891058551976170e-01,3.952600368875598957e-01
6.000000000000001998e-01,3.601850500358017015e-01,4.108898370307133563e-01
6.005000000000002558e-01,3.805526363348125662e-01,4.306713719887046432e-01
6.010000000000002007e-01,4.198768325098891085e-01,4.517100084892381462e-01
6.015000000000001457e-01,4.817263356003856356e-01,4.741178546044285680e-01
6.020000000000002016e-01,5.649805417013756825e-01,4.954542812409249430e-01
6.025000000000002576e-01,6.602852138066277465e-01,5.147666968192380343e-01
6.030000000000002025e-01,7.547975632980360450e-01,5.317394961477319715e-01
6.035000000000001474e-01,8.386913333820518179e-01,5.483245896677978459e-01
6.040000000000002034e-01,9.063011188349868741e-01,5.616635751143294053e-01
6.045000000000002593e-01,9.546883315580071416e-01,5.726939593985124199e-01
6.050000000000002043e-01,9.823697906692399062e-01,5.808513814225889638e-01
6.055000000000001492e-01,9.886660524354773383e-01,5.882572591699232190e-01
6.060000000000002052e-01,9.734844139346675584e-01,5.948648819020385670e-01
6.065000000000002611e-01,9.373429025911796941e-01,5.999647963755763147e-01
6.070000000000002061e-01,8.815262404811615715e-01,6.004834643847832831e-01
6.075000000000001510e-01,8.083324830942132389e-01,5.941845592105898799e-01
6.080000000000002069e-01,7.213983588512317136e-01,5.855537907833887612e-01
6.085000000000002629e-01,6.260813195720473789e-01,5.734645429417060125e-01
6.090000000000002078e-01,5.297196113586343236e-01,5.607466763874657811e-01
6.095000000000001528e-01,4.410220667299676878e-01,5.491763744629659660e-01
6.100000000000002087e-01,3.677297730450748703e-01,5.421665257089827161e-01
6.105000000000002647e-01,3.137322380020055590e-01,5.353247392098531288e-01
6.110000000000002096e-01,2.780103677506619020e-01,5.277022467846668174e-01
6.115000000000001545e-01,2.562202121428121537e-01,5.199315647451347999e-01
6.120000000000002105e-01,2.438232945393500883e-01,5.134411009020339867e-01
6.125000000000002665e-01,2.384623563978187644e-01,5.139689274876187985e-01
6.130000000000002114e-01,2.402231607960051973e-01,5.135852535751116443e-01
6.135000000000001563e-01,2.502999119224317282e-01,5.126904708144521816e-01
6.140000000000002123e-01,2.697961980931656290e-01,5.157952625513039235e-01
6.145000000000002682e-01,2.993367837174426560e-01,5.186815127409728499e-01
6.150000000000002132e-01,3.385343499354837027e-01,5.258955037614858607e-01
6.155000000000001581e-01,3.852883768710637646e-01,5.346804371318027993e-01
6.160000000000002141e-01,4.359717695911172197e-01,5.441300973693838916e-01
6.165000000000002700e-01,4.865846277272887765e-01,5.541825928892054609e-01
6.170000000000002149e-01,5.338093676900979023e-01,5.639778943219729834e-01
6.175000000000001599e-01,5.752674090526820327e-01,5.716677348112916279e-01
6.180000000000002158e-01,6.091858133714380674e-01,5.754504218817418915e-01
6.185000000000002718e-01,6.340364204399681070e-01,5.786148675041010714e-01
6.190000000000002167e-01,6.484934045202697117e-01,5.813078915871761065e-01
6.195000000000001616e-01,6.516488890339638962e-01,5.829456659549572262e-01
6.200000000000002176e-01,6.432231746217060842e-01,5.825508480636404363e-01
6.205000000000002736e-01,6.235886395346217359e-01,5.832157805615271196e-01
6.210000000000002185e-01,5.936391127655340494e-01,5.839797128751124111e-01
6.215000000000001634e-01,5.547431585157778233e-01,5.752013593074272180e-01
6.220000000000002194e-01,5.090118077736898172e-01,5.661084744529352175e-01
6.225000000000002753e-01,4.596743846695400260e-01,5.583517292885845640e-01
6.230000000000002203e-01,4.109590626348341713e-01,5.495427224575728520e-01
6.235000000000001652e-01,3.675475340346445186e-01,5.432476051661943028e-01
6.240000000000002212e-01,3.340744108156218362e-01,5.350744997363674482e-01
6.245000000000002771e-01,3.140210907588419920e-01,5.258273311976544573e-01
6.250000000000002220e-01,3.086898969700039297e-01,5.164878006408099020e-01
6.255000000000001670e-01,3.173236385859082853e-01,5.085443941986615979e-01
6.260000000000002229e-01,3.372587793070766504e-01,5.029753732689833390e-01
6.265000000000002789e-01,3.643892287517374595e-01,5.001961890069865913e-01
6.270000000000002238e-01,3.945998447052035951e-01,4.944794024209472338e-01
6.275000000000001688e-01,4.250385019083672833e-01,4.940130813308502011e-01
6.280000000000002247e-01,4.542579762356576123e-01,4.940413857029234412e-01
6.285000000000002807e-01,4.816884536792697125e-01,4.991927854570626932e-01
6.290000000000002256e-01,5.072186018435277388e-01,5.076937935309260297e-01
6.295000000000001705e-01,5.308409766393540341e-01,5.125089725541519536e-01
6.300000000000002265e-01,5.522473834685648342e-01,5.155045906146760171e-01
6.305000000000002824e-01,5.710492821182044931e-01,5.149084184264449693e-01
6.310000000000002274e-01,5.877006406620390866e-01,5.138247252342527105e-01
6.315000000000001723e-01,6.036797784804879274e-01,5.117814588272884269e-01
6.320000000000002283e-01,6.197440911590550439e-01,5.084984137806748405e-01
6.325000000000002842e-01,6.338781435539988518e-01,5.039446702390272259e-01
6.330000000000002292e-01,6.419379123929291886e-01,4.968456162479029103e-01
6.335000000000001741e-01,6.400502176858203773e-01,4.902459099023125932e-01
6.340000000000002300e-01,6.259313259865861845e-01,4.840008151890746180e-01
6.345000000000002860e-01,5.988949748784078153e-01,4.756045083385740391e-01
6.350000000000002309e-01,5.595610410187976669e-01,4.665694509161326664e-01
6.355000000000001759e-01,5.097885262768679926e-01,4.557293693589865025e-01
6.360000000000002318e-01,4.528066978012383892e-01,4.447039089907877663e-01
6.365000000000002878e-01,3.931914973760000098e-01,4.367755367460285920e-01
6.370000000000002327e-01,3.362467109829905820e-01,4.379041001369869401e-01
6.375000000000001776e-01,2.868606343193454977e-01,4.399270377853565783e-01
6.380000000000002336e-01,2.487898385020713976e-01,4.460595460124753830e-01
6.385000000000002895e-01,2.249608318007662588e-01,4.530073869949990950e-01
6.390000000000002345e-01,2.177882355889475541e-01,4.594810155202432855e-01
6.395000000000001794e-01,2.283328130348591112e-01,4.661102929735558287e-01
6.400000000000002354e-01,2.547259215195251114e-01,4.720224751256975604e-01
6.405000000000002913e-01,2.919331995559125148e-01,4.792890227176386797e-01
6.410000000000002363e-01,3.337278750542258532e-01,4.862450854676046985e-01
6.415000000000001812e-01,3.747027312152852452e-01,4.923914087180117360e-01
6.420000000000002371e-01,4.110600529200813535e-01,4.980976914484761542e-01
6.425000000000002931e-01,4.406111626372643530e-01,5.009254470341131249e-01
6.430000000000002380e-01,4.624049555474533113e-01,5.034786864137010820e-01
6.435000000000001830e-01,4.761677198759245444e-01,5.067822814229764328e-01
6.440000000000002389e-01,4.817274795564258083e-01,5.091474656451776548e-01
6.445000000000002949e-01,4.791086462794240108e-01,5.074741932010122802e-01
6.450000000000002398e-01,4.692983855306477881e-01,5.077986348215113299e-01
6.455000000000001847e-01,4.544061976689476312e-01,5.067174058493179034e-01
6.460000000000002407e-01,4.372563266035502383e-01,5.036613181492339830e-01
6.465000000000002967e-01,4.214159212026507006e-01,4.996824492678807461e-01
6.470000000000002416e-01,4.107280842234088958e-01,4.952938150673193429e-01
6.475000000000001865e-01,4.072651292924732713e-01,4.923892367583634910e-01
6.480000000000002425e-01,4.098524624613103517e-01,4.904932236472244189e-01
6.485000000000002984e-01,4.152632208328427277e-01,4.876382675914411324e-01
6.490000000000002434e-01,4.205437451282339478e-01,4.848772341310182421e-01
6.495000000000001883e-01,4.241410676345864772e-01,4.804341100702946288e-01
6.500000000000002442e-01,4.253082733451650777e-01,4.747912361870034736e-01
6.505000000000003002e-01,4.235803894324374208e-01,4.714311220779524580e-01
6.510000000000002451e-01,4.188010355854481226e-01,4.699666295748113898e-01
6.515000000000001901e-01,4.105841906822845777e-01,4.707108372662185403e-01
6.520000000000002460e-01,3.983003218552490510e-01,4.736130802625845848e-01
6.525000000000003020e-01,3.822413129914402630e-01,4.758843171959042939e-01
6.530000000000002469e-01,3.647524376540512980e-01,4.783204956358886872e-01
6.535000000000001918e-01,3.500922696787979183e-01,4.837012506935532419e-01
6.540000000000002478e-01,3.423854406350440582e-01,4.880483736600949030e-01
6.545000000000003038e-01,3.431992657299333671e-01,4.905503346495124761e-01
6.550000000000002487e-01,3.514761208574009865e-01,4.971764730277810074e-01
6.555000000000001936e-01,3.656193439138543111e-01,5.017042335612819093e-01
6.560000000000002496e-01,3.852829824870933062e-01,5.042293048878883077e-01
6.565000000000003055e-01,4.110741842974398597e-01,5.059595090764759107e-01
6.570000000000002505e-01,4.419266806927673596e-01,5.071312610068818838e-01
6.575000000000001954e-01,4.736564495954727616e-01,5.110810788587174525e-01
6.580000000000002514e-01,5.016620631813577535e-01,5.147090381540518900e-01
6.585000000000003073e-01,5.236688084307232760e-01,5.176122210612668084e-01
6.590000000000002522e-01,5.384698599695101340e-01,5.267093411510012091e-01
6.595000000000001972e-01,5.433220670147836939e-01,5.338762079013574802e-01
6.600000000000002531e-01,5.346473336169138557e-01,5.397080889631131750e-01
6.605000000000003091e-01,5.114467896917055389e-01,5.460842874635559729e-01
6.610000000000002540e-01,4.772948705062929342e-01,5.540768387066150602e-01
6.615000000000001990e-01,4.381508889180234512e-01,5.620798356691748543e-01
6.620000000000002549e-01,3.991012561561461669e-01,5.726162298027168696e-01
6.625000000000003109e-01,3.653267258068714218e-01,5.818953350553819348e-01
6.630000000000002558e-01,3.431342126884401322e-01,5.895913174756841624e-01
6.635000000000002007e-01,3.379691384354393535e-01,5.963435231414137006e-01
6.640000000000002567e-01,3.540788849520807857e-01,5.996734459256758409e-01
6.645000000000003126e-01,3.938749211018939267e-01,6.049379592596968447e-01
6.650000000000002576e-01,4.527558134709235849e-01,6.094761272605712099e-01
6.655000000000002025e-01,5.183204589875760604e-01,6.136359943361975322e-01
6.660000000000002585e-01,5.787594312831940702e-01,6.237899641101083414e-01
6.665000000000003144e-01,6.257307600354057309e-01,6.387403373742306378e-01
6.670000000000002593e-01,6.519077357849534238e-01,6.529829675679340584e-01
6.675000000000002043e-01,6.526882814972700952e-01,6.749586037368707769e-01
6.680000000000002602e-01,6.283356979207093129e-01,6.968776399652488740e-01
6.685000000000003162e-01,5.821060297060547395e-01,7.241115099324776372e-01
6.690000000000002611e-01,5.194242445987579115e-01,7.502416850165041229e-01
6.695000000000002061e-01,4.520193448331653596e-01,7.750739286182413146e-01
6.700000000000002620e-01,4.029095148795334147e-01,7.987336046460202788e-01
6.705000000000003180e-01,3.974930315647052237e-01,8.220652298252835166e-01
6.710000000000002629e-01,4.405252744789318053e-01,8.469303233415601539e-01
6.715000000000002078e-01,5.168922036559939759e-01,8.747593716111857765e-01
6.720000000000002638e-01,6.119638095687194301e-01,9.034012108506560557e-01
6.725000000000003197e-01,7.136009108911062215e-01,9.335840475098660107e-01
6.730000000000002647e-01,8.113920374041905248e-01,9.610435295047418114e-01
6.735000000000002096e-01,8.959452990916878523e-01,9.915011735976591023e-01
6.740000000000002656e-01,9.607566692530381536e-01,1.029205949781135221e+00
6.745000000000003215e-01,1.010232570628665005e+00,1.068345784485920769e+00
6.750000000000002665e-01,1.044158516585469432e+00,1.108606619379993274e+00
6.755000000000002114e-01,1.043439164283449516e+00,1.154354571318223277e+00
6.760000000000002673e-01,9.978578276907988931e-01,1.200429454269247742e+00
6.765000000000003233e-01,9.172575261386315404e-01,1.248433460928147998e+00
6.770000000000002682e-01,8.016521752409502266e-01,1.293491932123802757e+00
6.775000000000002132e-01,6.676685711226604258e-01,1.336043000689872695e+00
6.780000000000002691e-01,5.665242578587403877e-01,1.382766922253839459e+00
6.785000000000003251e-01,5.529202494701175308e-01,1.447582836200674405e+00
6.790000000000002700e-01,6.438975567711561210e-01,1.522012686869594233e+00
6.795000000000002149e-01,8.223708614110663007e-01,1.597152894148446745e+00
6.800000000000002709e-01,1.050356608787857304e+00,1.668793066163824168e+00
6.805000000000003268e-01,1.289375152127865354e+00,1.741257905717681354e+00
6.810000000000002718e-01,1.522994975292744746e+00,1.823812947240111226e+00
6.815000000000002167e-01,1.722623617858527023e+00,1.929586959784667100e+00
6.820000000000002727e-01,1.883786218041583194e+00,2.024148908130897873e+00
6.825000000000003286e-01,1.998063849380213197e+00,2.104680283152892351e+00
6.830000000000002736e-01,2.023898322585055087e+00,2.211565246535537987e+00
6.835000000000002185e-01,1.956309663148263267e+00,2.329464721905831759e+00
6.840000000000002744e-01,1.799745155244116379e+00,2.445792225429757938e+00
6.845000000000003304e-01,1.531040198154736132e+00,2.550057183163507268e+00
6.850000000000002753e-01,1.133164723993901335e+00,2.648642669487226264e+00
6.855000000000002203e-01,7.747323957728726729e-01,2.746601239443793308e+00
6.860000000000002762e-01,7.930162595328715813e-01,2.884807678725325175e+00
6.865000000000003322e-01,1.185704893040535390e+00,3.073070628850423702e+00
6.870000000000002771e-01,1.761810746849369114e+00,3.209222267956155061e+00
6.875000000000002220e-01,2.374419276154026814e+00,3.341190384038942973e+00
6.880000000000002780e-01,2.957080923290506203e+00,3.469526841077037460e+00
6.885000000000003340e-01,3.447311410911506613e+00,3.581895560243672172e+00
6.890000000000002789e-01,3.872784706209489336e+00,3.682287871131357804e+00
6.895000000000002238e-01,4.224330310993233972e+00,3.772371454893703735e+00
6.900000000000002798e-01,4.511160968824673212e+00,3.852082679427753842e+00
6.905000000000003357e-01,4.744013531163321140e+00,3.921382094298288656e+00
6.910000000000002807e-01,4.930130116858491007e+00,3.978052676482150218e+00
6.915000000000002256e-01,5.074093657453835782e+00,4.022469882908612959e+00
6.920000000000002816e-01,5.178768054684725897e+00,4.048614101435139112e+00
6.925000000000003375e-01,5.245901766036015879e+00,4.066365793266961681e+00
6.930000000000002824e-01,5.276477669117644709e+00,4.080429132527851444e+00
6.935000000000002274e-01,5.270892117718462444e+00,4.084783647052902644e+00
6.940000000000002833e-01,5.229025761738014033e+00,4.075560630099357873e+00
6.945000000000003393e-01,5.150239150724416959e+00,4.055716149089235500e+00
6.950000000000002842e-01,5.033278277537911016e+00,4.025007568808074865e+00
6.955000000000002292e-01,4.876033399697044857e+00,3.974783213371222423e+00
6.960000000000002851e-01,4.675076184699873849e+00,3.914194495384855088e+00
6.965000000000003411e-01,4.424891206813229338e+00,3.848175627359460726e+00
6.970000000000002860e-01,4.116810275258974805e+00,3.777079680711543208e+00
6.975000000000002309e-01,3.739183181132140987e+00,3.692840445975139829e+00
6.980000000000002869e-01,3.289650424029486153e+00,3.594217310238641883e+00
6.985000000000003428e-01,2.769278716531574425e+00,3.481377448541331354e+00
6.990000000000002878e-01,2.167181064476166430e+00,3.359868632317169812e+00
6.995000000000002327e-01,1.553116740375465099e+00,3.255413261870779174e+00
