n,gamma
20778,18658.9396198631915310620025248075227
20779,18660.0374544659500567410790339132652
20780,18660.2850820891098370874600505154916
20781,18661.3625310201409360391291670604877
20782,18662.4370686681768304625033308311004
20783,18662.8287158311174607633879988521025
20784,18663.7588895851367587673963238232520
20785,18664.8525772704523311030555885692403
20786,18665.5235796550952240285266194296643
20787,18666.1918852047880234423606597635304
20788,18667.2217117874216375844997107221340
20789,18667.7767701150478167595960820237592
20790,18668.6130175052354505129942246604223
20791,18669.5258086309522709482485682706983
20792,18670.1794793232768624289182461618969
20793,18670.7962920035227830111709264147778
20794,18671.4042832072388796278998697378355
20795,18671.8871829760819406373996663423670
20796,18673.5288269532933804062270958141562
20797,18674.5299750645621134218296689234556
20798,18675.0499302304950293141788573316464
20799,18675.5310654334219540477314665996444
20800,18676.8387162065748983538098442956159
20801,18676.9717784791259101117801164448511
20802,18678.0174478775536917209179336709854
20803,18678.5696130422189142465142622522413
20804,18679.4460536637771169874393053587471
20805,18680.3782216198357749855435076276528
20806,18681.2631599857768880276305846516270
20807,18681.5792915039217497678899514587321
20808,18682.7506633307776551488427047322461
20809,18683.5360735216813078198944800526463
20810,18684.3378816673947335586889600675908
20811,18685.3644742583724867597574660046621
20812,18686.1022299373377132933354374941181
20813,18686.9134075005334028608710259824752
20814,18687.2352251364697562146778287980722
20815,18687.8141132764176344731859136348285
20816,18689.0576094732330974050171122590865
20817,18689.4893936653996304353550706351607
20818,18690.2880480652645805148147181529337
20819,18691.4966626627067246895878696363473
20820,18692.2709437716405013048305141336787
20821,18693.4346860746166190870114706724632
20822,18693.8615871107085882968209889511841
20823,18694.3890071881278022740708303288828
20824,18694.9011264951073763788233125932769
20825,18696.2584214684428305879192861699290
20826,18697.1522129648714702172768469742988
20827,18697.4219536142548363785337764410689
20828,18698.3361948712308236384046662721387
20829,18698.9984235283932732879650369042784
20830,18699.7122996082789187127426462120985
20831,18700.7435702645821395490483052093586
20832,18701.7675421553702326448620777416221
20833,18702.8049684379916090238322399782015
20834,18703.0936242403709567909536370452821
20835,18704.1763722290712215887257580061382
20836,18704.7663825851007606036011201653258
20837,18705.3917600351117422093573054425918
20838,18706.1057814086401326756162456831290
20839,18706.8680387354380339236682893889956
20840,18707.4221599063652932535601580335908
20841,18708.9417608972702341707923888679976
20842,18709.4594300931362057724451288373253
20843,18710.2757484978272077236687019588715
20844,18711.0052512749375339023068056352630
20845,18711.7998011923968268744652847285238
20846,18712.7854431006851717898690743952520
20847,18713.4735787230406120018851962227756
20848,18714.0375584679881581362488525114901
20849,18714.9582867060875563437357983838035
20850,18715.8097060580445575031004746919741
20851,18716.2691647444812176569652382097876
20852,18717.1086159665929872486091649074252
20853,18717.6113153669309199737842543007301
20854,18718.8125263902025608124830842289600
20855,18720.1695369115575018761382081714066
20856,18720.6707349701289912559432731951387
20857,18721.3172602540426172546404449923597
20858,18722.1398450084703370111904293681590
20859,18722.5838626635010841038113236516380
20860,18723.4870522656971216690111703172290
20861,18724.0357954468306323058317619160143
20862,18725.4225744440219007400161047411302
20863,18725.8606035164153368031657486372529
20864,18726.2801627138937085428601617944606
20865,18727.4331212364937348025686207684582
20866,18728.7567097324590539750659348359082
20867,18728.9555918466157677051073680012781
20868,18729.6983759138694597408724746809426
20869,18730.8319967022894512999825987382567
20870,18731.6733689056808569350867649630046
20871,18732.3615963959238469511227436067535
20872,18733.0379605893361199254817268903146
20873,18733.6306377934986831210807311272005
20874,18734.0205481169060706242873326182873
20875,18735.1625776856706282103760147597800
20876,18736.0451414134086835978516478461411
20877,18736.9855388731308656828349711215747
20878,18738.0657133010032051327955875983586
20879,18738.7956247905767046448740632866173
20880,18739.1658265504110664375658402966330
20881,18740.0939107226719776030444969342880
20882,18741.0408188647802550234699775727121
20883,18741.2471384219081334937440227215279
20884,18742.4884929970663309019733923865364
20885,18743.0973160146480875000839937270117
20886,18744.0574656375975790097343462710604
20887,18744.6240532446109385242180699959980
20888,18745.3579400941505947217353305375499
20889,18746.0733671694956659882725274856779
20890,18747.4184190294740207362371756447695
20891,18748.2772721883223800151149866384906
20892,18748.9421541876123893696295623041268
20893,18749.6077035145080934348710189121726
20894,18749.9476644147711011086037950745129
20895,18751.2852399178168555451220290639573
20896,18751.6972516730484471040915772303907
20897,18752.2116820836866355499784414944175
20898,18753.1544579544797506732240203994155
20899,18754.0910436428551237099600056458989
20900,18755.4229918746078954673883452024955
20901,18755.7905525395742484483748304892082
20902,18756.6498591489342836603297031348885
20903,18757.5628629004492573025749238106274
20904,18757.8219990054739853421404091699994
20905,18758.9301734421576276609787181162826
20906,18759.9617493105026737375234354261586
20907,18760.6132560513335428259038882589568
20908,18760.9809198062281330632308225300463
20909,18761.8874277850444223062365289374484
20910,18762.5907098200301494040943298168466
20911,18763.2754143085409834858625267940121
20912,18764.8522319261456050834937087934237
20913,18765.0982768479439055816259034070464
20914,18766.1585885286950931625281140675205
20915,18767.2101999234330726121062314350646
20916,18767.7307655066588767605635479030749
20917,18768.1297691748592804706414466131802
20918,18768.8380310657082621083522450080131
20919,18769.5877789117295402490464741887447
20920,18770.7952362836230996697731749499594
20921,18771.3829217913809966967054380083200
20922,18772.1810635239577551916657100175723
20923,18772.9897358323171628565709844259364
20924,18773.8718697824448176555291273035137
20925,18774.8351656479635083086422328514822
20926,18775.4587061461214821865194595792084
20927,18776.1043489557969411359932179979669
20928,18777.3384056250112173331302435184557
20929,18777.7553274468938123171563361940651
20930,18778.3662632197398459646300095168196
20931,18779.4292205106627311195617758776891
20932,18779.7836781559724210444600915131744
20933,18780.7064508990971012083164121158565
20934,18781.1134589589035236258139534114307
20935,18783.0081433877106972864787526928703
20936,18783.5491466520746204396369320624519
20937,18784.2353989580600000144407532347286
20938,18784.7940042274094507743984469076358
20939,18785.4581356929884100192651410125485
20940,18786.4183000396519595895411269256219
20941,18787.1918278110518773717838128514561
20942,18787.8372058752654776235611424382071
20943,18788.6060379311560571236353500471236
20944,18789.4785604266347045045641663628813
20945,18790.1770013195493353021467441355855
20946,18791.1638676229752010847279994763248
20947,18791.7767194060470808971886177558617
20948,18792.6241765533476930217649515676176
20949,18793.8706580791565387070279370014065
20950,18794.3815946821294494395928531276980
20951,18795.1775791036160411863712755697298
20952,18795.8076096312228149749375371969585
20953,18796.7490272264745224061804379391597
20954,18796.8575310634872734711517357388654
20955,18797.8360986368276738960113727769546
20956,18798.8525703935718133976163089297512
20957,18799.7731858655424804496167629751482
20958,18800.5579621481768981875593015271427
20959,18801.5311197095473095683715531554089
20960,18802.4082092389464978026885286621233
20961,18802.8714222508982766700863814162966
20962,18803.6501251861473191430921214369478
20963,18804.2551896314891040736064092395620
20964,18805.1489400935367087190606659657003
20965,18806.2947587252871919516377343386423
20966,18806.9715199625204124193386161949675
20967,18807.3073750907213101357640701444158
20968,18807.7586072858802990116887590338616
20969,18809.1895691305689780803497372804507
20970,18809.9183267751168081545122172345457
20971,18811.0909550809385346712855199309383
20972,18811.8159158959607599623426407564737
20973,18812.3012233432178461255000965914106
20974,18813.1777400746360865551133898836724
20975,18814.0131335967498074754800804441718
20976,18814.2806017728276478365693421576396
20977,18815.4688714737497857942729245747865
20978,18815.7385522114931554721700206688993
20979,18817.0164278836671155086769699889669
20980,18817.6995019694871440483240242574312
20981,18818.8489252845430164249183658932402
20982,18819.5933960982464465727093555617139
20983,18820.0013267800152510532982243179960
20984,18820.7606199341267158438189979058136
20985,18822.0565161555263411968358868935356
20986,18822.6879706528405400221321761300359
20987,18823.2902198986486762082260486224390
20988,18823.8601202927674213563384261055608
20989,18824.7944585671592841696455750081411
20990,18825.4323385967987623854449771250066
20991,18826.4231053955122641704822978256503
20992,18826.6337866746627642899611346831330
20993,18828.2821444642991525297480760299770
20994,18829.2097091621748365391368537460251
20995,18829.7415099592527442340259377111978
20996,18830.5163377453859376482706540270300
20997,18831.0844938036506942525200164266518
20998,18831.7307586470064231937590566296616
20999,18832.4649106604093708584737006247935
21000,18833.6476331414306291333882600882923
21001,18834.0139068151577162415296636081960
21002,18835.2555357410111857596450178798634
21003,18835.5536013680945680390713461682209
21004,18836.4324436947659976487781230722267
21005,18837.6622357340201172516221927270308
21006,18838.3300465101714586297394203212632
21007,18839.1179673079300903408687256004716
21008,18839.6601649340162874329857581821048
21009,18840.8778893792192807524025462862993
21010,18841.5916154785069937333352486818400
21011,18841.8245979998643210195687527063714
21012,18842.8854235094722046283486276918454
21013,18843.1699437539792461307642521856125
21014,18844.0631483371654122221246739951594
21015,18845.5769629759254013035883308032907
21016,18846.2472515621078139789352050800942
21017,18846.9695840892310054072721656759504
21018,18847.6566162722315489254178186274248
21019,18848.6615650924580423175089342801707
21020,18849.1579784334695731449140680594700
21021,18849.6486212767971700200255060909869
21022,18850.9610781041633046090240314348408
21023,18851.4466464066746703437471213824015
