n,gamma
18357,16744.2517532409563210189981467212855
18358,16744.7704958188156731346783854018655
18359,16745.9048528976615759700316697365740
18360,16746.5538509432342044047441677366020
18361,16747.3908131103752918779783954981613
18362,16747.7459311965605686236074857108138
18363,16749.0171578757379428071199162668114
18364,16749.5519857582916307482044876176844
18365,16749.9505754184855471416308703208285
18366,16750.7767065211325098047152051515246
18367,16752.4842878263691720377056594578170
18368,16753.2711815967564970394720614859079
18369,16753.7781253529491342399423699071646
18370,16754.3212413703404484092548726499403
18371,16755.2721417919613483305371436551576
18372,16755.8836755942240469406749992013519
18373,16756.7383413073869004297043367971789
18374,16757.5364852111957661177476087420438
18375,16758.3695520171171382175739233908655
18376,16759.0797648274822754786473633336576
18377,16759.7992935787379618636648977089360
18378,16760.9032429670250130173763540756845
18379,16761.5231118781043603338318618154077
18380,16762.5947075055496002598079183553977
18381,16763.1430857511254475181530088269531
18382,16764.3459375578033988060213930922576
18383,16764.8760632200592199480413533384178
18384,16765.7049432702995775644736390019763
18385,16766.3961594214008320700784773231805
18386,16766.4737485780421539731748191708387
18387,16767.6955944213266906739118999050327
18388,16768.8426139177872047573609012459142
18389,16769.4405540221146405127579084507141
18390,16770.5283380928634782861133235070124
18391,16771.6199151310911623503755796716753
18392,16771.8027224709536363348470875112551
18393,16772.9801734060632545496224337260340
18394,16773.4843978491328647531381888032832
18395,16773.9191803861160289719978833230503
18396,16775.3905892173071649150405451796302
18397,16776.1195576203953004202332574994550
18398,16776.3847297912267933283434895988326
18399,16777.3920086906849528416486753024621
18400,16778.0052015962064370771226332017212
18401,16779.0027121678659037361805365901581
18402,16780.0508409712617287072737424901351
18403,16781.2228278483543932253165881497199
18404,16781.7700945230502978399123804109879
18405,16782.1129148479781328360839219215597
18406,16783.1298948549502576321749405675648
18407,16783.8259590681570436854667353802019
18408,16784.6680983364633288600872799780827
18409,16785.0608143526333108916797793010226
18410,16786.1402669755340544168425828102396
18411,16786.8646087766836081166716981225602
18412,16788.2964874492320498031992552540143
18413,16788.8956804229798311075266844238558
18414,16789.3014662818985380117061591037686
18415,16790.1723758756528581461351174102125
18416,16791.1565365489584563968421670331781
18417,16792.1104309839029163798037338546413
18418,16792.6554266802008538458103490312334
18419,16793.4654610884567970374141897132436
18420,16793.9816671224577764661637818694631
18421,16795.0582278913238730698897772847011
18422,16795.4371975933495322572539071452113
18423,16796.3110851600229085659223798958972
18424,16797.7644360164598552444427628964725
18425,16798.3008238855735265893177885463651
18426,16799.5002386294109982000674241729000
18427,16799.8475490491554689864285651000354
18428,16800.6918868058972727909744501165118
18429,16801.3651685024903140068170313287230
18430,16801.7685606482132388581557844949159
18431,16802.8959433147281395933562546862647
18432,16803.8549355203080359681347547820609
18433,16804.6864303710279613740847031908560
18434,16805.1530260273750185089633061446054
18435,16805.9181711320384869691076172618780
18436,16807.4306161939522678244105254898766
18437,16807.8197111549601301716325273912793
18438,16808.5051932388706828149614661395131
18439,16809.4792206075893245472327753646428
18440,16810.4029850647366117993224058448785
18441,16811.0299087617322509329158690635272
18442,16811.7067364607852565260755644775779
18443,16812.2590347771785154179703221057853
18444,16813.1675282860234259861706730512907
18445,16813.5699895780765228840168377719448
18446,16815.2692793442276028050830576229531
18447,16815.9691909063315120678762285183573
18448,16816.6924430117502019749754722009734
18449,16817.6272725120545979765479509597028
18450,16818.0241969330544573729275232037407
18451,16818.6966319884278259704572579949572
18452,16819.8386401106063971231093700960297
18453,16820.5717171880607012942782647996799
18454,16821.1099509473982270848949045701238
18455,16821.9482383492286099495372625008229
18456,16822.9123601217777025868889126980135
18457,16823.5584350922223770399446139030948
18458,16824.4330670995385897649350973016531
18459,16825.1462585267100787301734115204688
18460,16826.4556387460632176282384464762371
18461,16827.3646984675006461322927518838812
18462,16827.6715862054876656815160179762166
18463,16828.5153788223502792046889964592099
18464,16829.0240984457751828066616893202437
18465,16829.8670441708708095890181054403881
18466,16830.8330537311962340289963672765885
18467,16831.2963765146336323128838071532630
18468,16832.3405953298543064649675061321868
18469,16833.4816369665846288343127101419175
18470,16834.1917945508364290936656976315292
18471,16835.0576369871490336747132436479640
18472,16835.7310947700853130901827911784731
18473,16836.2444535718268381234581434171421
18474,16837.3683924708665943588534682027749
18475,16837.8397495178541153326837930350698
18476,16839.2534691257046268761445947252774
18477,16839.5388948096038066411132810484255
18478,16840.1026015808304205452512258639065
18479,16840.7712264785946742504689131701224
18480,16841.7951297458941259740882730563878
18481,16843.0040022777687011155969048052695
18482,16844.1709300568696675541706102483529
18483,16844.3305142093990252301344732073189
18484,16845.1936946370639491697006642392142
18485,16846.3181107498614171870153173524867
18486,16846.7670133952504763221039674331896
18487,16847.3697239069104526604457952462098
18488,16847.9034012874822239937567111062949
18489,16849.1418478097180682487851161136035
18490,16850.1068581979498186792658056578991
18491,16850.5239728208966431102367037797419
18492,16851.7184075349288098548141932719572
18493,16852.4858085332487599138371023926329
18494,16853.0055717862576680453831471608111
18495,16854.0793115001417248654202953133914
18496,16854.9751732207618693986406343696297
18497,16855.6402519854666741945041594570653
18498,16856.3459865421692090896570343554071
18499,16857.0333077273300354385279646233736
18500,16857.7552036853858546985057541609112
18501,16858.4084240994847809847344400576910
18502,16859.5402976226166510504877035659352
18503,16859.8295518715693684796643143375823
18504,16861.5735664790969336782010630871683
18505,16862.3159698799657345606773804123189
18506,16862.9081150988172353095395743366195
18507,16863.4654577848623184477658704724530
18508,16864.0081242662077042676806707597416
18509,16865.0301881501143524869700668718926
18510,16865.8564161391690879192811876562214
18511,16866.8196605317353732390949654471680
18512,16867.2634289349091433521130179595154
18513,16868.0442142452588626481628964583685
18514,16869.0137437015064384208807142610188
18515,16869.8713133045843772759542120903868
18516,16870.7581979000655098711377498615484
18517,16871.5178833681495951525307827107486
18518,16872.4605223935876416626316427388233
18519,16873.2911821181083202455639493831468
18520,16873.8920852209962744012742035384972
18521,16874.5888448536508235278997856556923
18522,16875.3387238612298163482428948666244
18523,16875.9986094374007469834943536282015
18524,16876.3926765582014080700686450198229
18525,16878.0322951767762456344544838791672
18526,16878.7751056845832228632080089833089
18527,16879.7146836848207559198599877719348
18528,16880.0210602941908345197379985236573
18529,16881.3643785500844115801342854527898
18530,16881.8102437222620146667865169297504
18531,16882.3855338077580438886230127214069
18532,16883.4087382641574519852053703457360
18533,16884.1679933382904165408887021660699
18534,16884.9489310571332590701193266267936
18535,16885.8483213190267676709222537513490
18536,16886.4298524535123385044141965526546
18537,16886.7657403642368840552026049993491
18538,16888.3158387784790771890979679248448
18539,16889.3829131442788333028680127714204
18540,16889.7872889470957637396672807693004
18541,16891.0476481980637578852799522931621
18542,16891.3722967085020234113960839460548
18543,16891.7893637448780997380473870233696
18544,16892.9617521749749817310591829823660
18545,16893.4472712436336231070326347521832
18546,16894.4553667542930305757380102111103
18547,16895.1402521155284136044401811823196
18548,16895.9770243234240066668562727340478
18549,16897.2204184650960754136669617947786
18550,16897.9182570935291751041356833050537
18551,16898.5930061555709135577201561212336
18552,16899.1331177511464920309548470889139
18553,16899.9888295244571665805424872490576
18554,16901.4940606579777249915895596670996
18555,16901.7149993818488122660045589100902
18556,16902.2326498482838647333259056800105
18557,16903.0408573065230181322404741912729
18558,16903.9151735252396937751023080713031
18559,16904.5486520871658578275114556928872
18560,16905.5944420459714154905027128955508
18561,16906.6957582732264532459508019658033
18562,16907.6115477882342728311271202639968
18563,16908.2558778094401901853382657420472
18564,16908.9143766728500421513815227602245
18565,16909.6397030122208255701524227719617
18566,16910.4352985140056220042803637112089
18567,16910.8363702656217792835326691435417
18568,16911.9488581971929391894028823684792
18569,16912.9081983242027813832977630602217
18570,16913.5797679576791251647391813360070
18571,16914.2726467969742478704158278245649
18572,16915.2132156884213954345467456888565
18573,16915.9317816814920748011665938304145
18574,16917.0864705027419528253782360625398
18575,16918.0332559211297392309967189543724
18576,16918.2196239064862350343923192870989
18577,16919.1453640385738463052704379240471
18578,16920.2342629222278628131757272809841
18579,16920.6552537117798967691801177406827
18580,16921.4028372217016542156343239782371
18581,16921.8273818819546653412186612797358
18582,16922.9502034074263313457531100328714
18583,16924.2384263848000706861942128246891
18584,16925.2925107360351897927536831723169
18585,16925.5488060055100602434401128796506
18586,16926.3903935655988343936668888982442
18587,16927.0710064051531365952687309901919
18588,16927.9841521340934881385653400205496
18589,16928.5719033123838625167645338024352
18590,16929.6397351672372531415330343686628
18591,16930.3730597346929827545501378446983
18592,16930.9761602227530255600170395440653
18593,16931.4920163998785007943360243734417
18594,16932.8162420771697122912082967298033
18595,16933.5840233393573063388206005864820
18596,16934.1455079456461310171764355046077
18597,16935.5253264170448305859823269950035
18598,16936.0815340239752018712811741746213
18599,16937.0396515567901640356552070709534
18600,16937.3267718121314588641636729006775
18601,16938.2334192429809260371703016555396
18602,16938.4816537128112064701125115580191
