n,gamma
46583,37976.8195010909011507149268850634069
46584,37977.2278883751375393656507096188562
46585,37978.1981725521259686186617869677528
46586,37978.7494351115655779895753443964043
46587,37979.4845794255973750923134164723549
46588,37980.1447687771677045613854320381073
46589,37980.5028472067107647992313032917067
46590,37982.5271802905217806380426873215000
46591,37982.6130758731217782502336040614915
46592,37983.5136690135770071472362873499658
46593,37983.8379996583012220388077179417840
46594,37984.7203537046300461955785932335468
46595,37985.2174044259088549978342964482430
46596,37985.9922413465561426113662305214487
46597,37986.9028138919776372626067448427715
46598,37987.5007331779068921166974519735525
46599,37988.0733963128679171548411973398401
46600,37988.8451635589391285531820632661588
46601,37989.7988875719174720480296801088853
46602,37990.3771137137043546520271330870376
46603,37991.1310133729396873604307143853498
46604,37991.9912271532861047528314263939453
46605,37992.7997828645524215853257649427312
46606,37993.3035958314964395223721481441165
46607,37994.3235737063192419770740553530852
46608,37995.0442000440774472186971418645403
46609,37995.3567426842876050043547222256416
46610,37995.9338174139636389807409860862095
46611,37996.7786450330646804000170074157842
46612,37997.1670070620766796800953779580943
46613,37998.3845593579201519050643838140292
46614,37999.1505794070166174066809638413406
46615,38000.1529693852745727696231837301858
46616,38000.4558701430054820992976690746003
46617,38001.4895989220628140864142758777668
46618,38002.2672266330378465741147525777183
46619,38002.5874513581065864014759960895911
46620,38003.3964723853061181736393419546285
46621,38003.8035697601593073994588777506079
46622,38005.0887472519145791232274681846890
46623,38005.6621226095442463804213744601328
46624,38006.2978756361256599307206357588123
46625,38006.7637215008488888452003449839914
46626,38007.4742386942367635240249456577640
46627,38008.3566332607094645886802410535267
46628,38009.2436446053011161902316665157192
46629,38010.3362481626483315603926885959932
46630,38010.7176315878724377505354861703183
46631,38011.7017079357421176706971829530538
46632,38012.1789668615711100654746854012748
46633,38012.5347886271373377218316712823947
46634,38013.5639732409586630545439447761845
46635,38014.1454598721205222329341714411754
46636,38014.7730210304640186923479655776794
46637,38015.3493213731794528159482404483525
46638,38016.4599459731744182263450100368290
46639,38016.9812996207001197308986222535336
46640,38018.3328719847997352891677176453889
46641,38018.7858900935759253944320499181538
46642,38019.2977432018206917320312247646987
46643,38019.6467304230704357198405689867275
46644,38020.9120516187382408906440363998372
46645,38021.7162593485980282505291168995534
46646,38022.2783535393114638899275669120063
46647,38022.8304707052480950335550071498058
46648,38023.5089438725713944747502714086215
46649,38024.1789314018681602907918395832856
46650,38025.0352572906703920945766821743391
46651,38025.3704445587097904870565963496285
46652,38026.4463840446645470554677475539180
46653,38027.4307336286281858493003718659386
46654,38028.1559972861676348613293286491401
46655,38029.1617068732170340163955343646003
46656,38029.4854091489051201673155323914871
46657,38029.9880985782320875241770497676478
46658,38030.9215621256778594001258709249798
46659,38031.3794388940595221704895200473792
46660,38032.0242071119412499568087228934445
46661,38032.8167054957572723055247315559606
46662,38034.0145641619669714845743479911676
46663,38034.4683381245814697653711347435369
46664,38034.8112435832239630118087952251825
46665,38035.8271827243648898841093453990051
46666,38036.9402641308369953091638219346127
46667,38037.2792210823047295195232071910713
46668,38038.3621927944926749431808059051800
46669,38038.6778311362573147018720688818114
46670,38039.5606395151891319623961182547454
46671,38040.4088991927935385524547694885966
46672,38040.9782262983693063115958635954046
46673,38041.6674695272225239586171488011795
46674,38042.1292883619288614697940156822223
46675,38042.6532215097566496291634724923981
46676,38043.5053356715510631211085249909644
46677,38044.7968446316774517588666175608355
46678,38045.6191240732067291527429309700185
46679,38046.0998775787632830592534370397744
46680,38046.9105499444271191538632721815386
46681,38047.4703230248298135181584658624931
46682,38048.1197450285741544368333018212273
46683,38048.8042452196792421766256872286072
46684,38049.4666615582605801823648955116261
46685,38050.5526797878284669322507215472987
46686,38050.9523427033805027750261517000042
46687,38051.4572076244438453219361677087900
46688,38052.4794109948607157750278986184287
46689,38053.1385769191911701987429023896967
46690,38053.9080243779338079179548859750446
46691,38054.5892348297544769580920138926039
46692,38055.3629114805584818422409805655295
46693,38056.5837039899590833186284190397704
46694,38057.0173176453707730888773194815270
46695,38057.6241274308507662299939619067334
46696,38058.3783299912838199031291247669444
46697,38058.7034461029687355548750780305095
46698,38059.3161575070283137009237347901720
46699,38060.5401257855947420697848652638849
46700,38060.9869766846972734722476382559987
46701,38061.4838170238131084335587254585975
46702,38062.7142733824415690333267230657613
46703,38063.6491534150932379044265461814806
46704,38064.1409684421716867598646583678597
46705,38064.7982073136141197553657820622082
46706,38065.6532669452673786497275783219572
46707,38066.0651842494042360457518617393806
46708,38066.7254720201602229704955491119751
46709,38068.0181130243441750600524572312408
46710,38068.1982946826094278916566692279437
46711,38069.2303411918185543348310582787924
46712,38069.5731852256129949504231794991181
46713,38070.3894535228353953557327709475857
46714,38070.7815114642575551938689717394541
46715,38071.8499404143118800246419170404817
46716,38073.1054356525784737176651421180804
46717,38073.8167258725425143020210990119820
46718,38074.0979295992647746999933246495805
46719,38074.8586676735321529134500776112260
46720,38075.6844239794935292294645459099544
46721,38076.6041255291179537378725946181115
46722,38076.8543051240494857352460592374782
46723,38077.2203974943216438789691852923169
46724,38078.3678253185365490986235453089708
46725,38079.0139679776869527636593784132181
46726,38080.0502009094796416761108433361612
46727,38080.6775095608968950863895458137377
46728,38081.2892517821067011918404322576072
46729,38082.1289924295513835339753367248981
46730,38082.9757394143545806955549810846744
46731,38083.3663829850480969271842191556236
46732,38084.4595519370146555940836484722045
46733,38085.2333223178643761877249282853098
46734,38085.5046615291877973341148594334890
46735,38086.5294643270488430163245290076909
46736,38086.9092378410068037836769577514192
46737,38087.6768174836349130159182489360111
46738,38088.2720316833903987345713748463455
46739,38089.0880880458265803462833809266288
46740,38089.9410169596248428230386050479568
46741,38090.8692399165905319861509748856066
46742,38091.9628071784338848428321762237172
46743,38092.4625235613419312112406595615080
46744,38092.8602140265588026612063746237228
46745,38093.6138484614240007759232983678551
46746,38093.9292396098170205354714616562164
46747,38095.0784135546153572829226085229737
46748,38095.7855062639176351617027758013113
46749,38096.5102487456212845921132500043543
46750,38097.2372426364915095844545187527403
46751,38097.5903283324436836275316145040691
46752,38098.5121421450679458495636056991637
46753,38099.5523336147016012004023043660427
46754,38100.4058595820906495833491284869722
46755,38100.5210670294929968181295975336796
46756,38101.7256500998800668070491082605683
46757,38102.6029488090919284265669089138680
46758,38103.2069096385776846017340043460174
46759,38103.4791583301670760094346485825516
46760,38104.5867833631168663025796853787027
46761,38104.9476621945790561115285954042840
46762,38105.6592460127683328950576034048018
46763,38106.0422125717614637834055135386916
46764,38107.3181442588473862152355383330258
46765,38108.3487999822356825866015312568422
46766,38108.8790842035228776312888273989007
46767,38109.6507012615929283541641597810369
46768,38110.2345545202341255878595965808203
46769,38110.9256179205555659473582228547141
46770,38111.7353800729267291341736131406067
46771,38112.3915419289545648931370777090342
46772,38112.9979435858916415728261890707537
46773,38113.6235202924471722399224546221255
46774,38114.7013312524380642377243491822015
46775,38115.2590916658015518867167579788420
46776,38115.7330368413815827451849843151209
46777,38116.5263951652304741717453862268745
46778,38117.0379226620794202619266825426202
46779,38118.4741870943656960293615175824126
46780,38119.1820201008856211163580279316224
46781,38119.7014092010828177407886170482983
46782,38120.5456455861754199823937175450852
46783,38121.0486138135707538323531067813883
46784,38121.6047609591030308085224701041759
46785,38122.3894169279314229511684597768423
46786,38123.0004492182897178066346821602872
46787,38123.6730133053765737350542118369833
46788,38124.5932139614789985507495549753297
46789,38125.2337701530191433677546760567134
46790,38125.9849389662041114834821067631348
46791,38127.2987799055949666230231290413210
46792,38127.4848345334145778268635485378933
46793,38128.2788384672825430327009846697486
46794,38129.0230121843761584956528520024968
46795,38129.4078998873359975238729984027260
46796,38130.5928971013556047895585116967608
46797,38131.4831097410862297452952181722594
46798,38131.9878199617125818319816238316377
46799,38132.2074189241871265233259173461329
46800,38132.8379053001920710497526730877827
46801,38134.0335594175425280477926167748650
46802,38134.3939277233072586372041482902037
46803,38135.4304864706610586378973731899030
46804,38136.4716542037906277899356187949926
46805,38137.1739872500482792297189987167055
46806,38137.6283600490987086505567915483725
46807,38138.7820270562281592000815287877200
46808,38139.0060197542206486154719882314140
46809,38139.4778586755068694678055726387354
46810,38140.4564719004802682546309380183393
46811,38140.9014868848336984089900532183093
46812,38142.0198104451122051556400475354897
46813,38142.6882891841647539739400840236150
46814,38143.1294178530657991927214717761939
46815,38144.2905057392244982634775302301431
46816,38144.7712630299310239058188665789899
46817,38145.3433748998055875570637543041361
46818,38146.5242965820553248425706083698033
46819,38147.2572046998492913071342506476641
46820,38147.7931696681496326622492062211175
46821,38148.4346497009154347261327419932312
46822,38149.1877679576962847577769243246566
46823,38149.8033243896485643467679268376069
46824,38150.6796627148704165962399305969926
46825,38151.0126722480648045623642110566070
46826,38151.8205566972039306389899211119960
46827,38152.2174646559513841053109357181379
46828,38153.8536411635631801472516824543107
