loop,t_near,u_near,distance,a,b,abs_a,abs_b,a_zero,b_zero,a_even,b_even,a_even_nonzero,b_even_nonzero,a_prime,b_prime,norm,norm_prime,theta_mod_2pi,arg_zeta_mod_2pi,theta_mod_pi,arg_zeta_mod_pi
2608,3141.3994944518804,0.5333333333333333,0.2354647988875228,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.1038977694158447,0.03769488417426767,3.1038977694158447,0.03769488417426767
2609,3142.1584952129715,0.3333333333333333,0.1291934927532228,1,1,1,1,False,False,False,False,False,False,False,False,2,True,5.462366414302515,0.8208188928773904,2.320773760712722,0.8208188928773904
2610,3143.35186706394,0.6333333333333333,0.4938745798309521,1,0,1,0,False,True,False,True,False,False,False,False,1,False,2.8875710449605663,0.25402160862954637,2.8875710449605663,0.25402160862954637
2611,3144.3828024892027,0.8833333333333333,0.21083846214188795,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.091373953023719,0.19181135415618641,2.9497812994339263,0.19181135415618641
2612,3145.775510030395,0.7166666666666667,0.09511742122189706,4,-6,4,6,False,False,True,True,True,True,False,False,52,False,4.136526796071998,5.2882511646977015,0.9949341424822045,2.1466585111079084
2613,3146.478075037908,0.18333333333333332,0.08232860694853303,2,0,2,0,False,True,True,True,True,False,True,False,4,False,0.03693120628021518,6.246254100899691,0.03693120628021518,3.1046614473098977
2614,3147.7239127009575,0.36666666666666664,0.025523222134786167,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.9092188586972867,5.515559102072412,0.7676262051074936,2.3739664484826193
2615,3148.5799531905395,0.4166666666666667,0.7438156540444287,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.2869043527313053,5.996280954448601,0.2869043527313053,2.8546883008588075
2616,3149.4682249371804,0.6666666666666666,0.1933781527105377,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.0480841070180915,0.09350854657202186,3.0480841070180915,0.09350854657202186
2617,3149.9998511210256,0.21666666666666667,0.03668661273066749,0,1,0,1,True,False,True,False,False,False,False,False,1,False,4.700696258430632,1.5824890487492744,1.559103604840839,1.5824890487492744
2618,3151.156251813707,0.25,0.05765100226468585,1,2,1,2,False,False,False,True,False,True,False,True,5,True,2.012450874505106,1.1291417790850076,2.012450874505106,1.1291417790850076
2619,3152.5165851131846,0.43333333333333335,0.2673242620067579,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.241634241854939,0.04155106532496776,3.100041588265146,0.04155106532496776
2620,3153.436305032513,0.7333333333333333,0.42317698100914414,1,0,1,0,False,True,False,True,False,False,False,False,1,False,2.817961685118526,0.323630968471588,2.817961685118526,0.323630968471588
2621,3154.654634851654,0.6166666666666667,0.02479724374493948,6,-2,6,2,False,False,True,True,True,True,False,True,40,False,0.32290741996057193,5.960277887219335,0.32290741996057193,2.818685233629542
2622,3155.7074164624933,0.4,0.020361916297814017,2,-1,2,1,False,False,True,False,True,False,True,False,5,True,3.596491872896692,5.828286087873008,0.454899219306899,2.6866934342832147
2623,3156.5828654518523,0.4666666666666667,0.16144919046570844,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.03561569792557151,6.247569609254336,0.03561569792557151,3.105976955664543
2624,3157.658391210626,0.45,0.02605449027102193,4,-1,4,1,False,False,True,False,True,False,False,False,17,True,3.3802526958575285,6.044525264912172,0.2386600422677354,2.9029326113223792
2625,3158.9904670294463,0.6,0.5692339298375265,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.239769798278985,5.043415508900923,1.239769798278985,1.9018228553111296
2626,3159.5615840204505,0.55,0.7029972838675851,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.0160067780082045,0.1255858755819101,3.0160067780082045,0.1255858755819101
2627,3160.370104899034,0.45,0.05533327182162961,1,1,1,1,False,False,False,False,False,False,False,False,2,True,5.530684352344224,0.7525009548356839,2.389091698754431,0.7525009548356839
2628,3161.2208133394483,0.4666666666666667,0.7757897869405751,0,1,0,1,True,False,True,False,False,False,False,False,1,False,1.8935008632633767,1.2480917903267381,1.8935008632633767,1.2480917903267381
2629,3161.5933234568747,0.1,0.08930837797920166,-1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.0521741033098593,3.2310112038700485,3.0521741033098593,0.08941855028025536
2630,3163.5023737135743,0.18333333333333332,0.08611103160615917,2,1,2,1,False,False,True,False,True,False,True,False,5,True,2.7073341471211307,0.43425850646898434,2.7073341471211307,0.43425850646898434
2631,3165.143918507734,0.6666666666666666,0.08159530008483404,0,-2,0,2,True,False,True,True,False,True,False,True,4,False,1.5308448002210113,4.752340506958897,1.5308448002210113,1.6107478533691042
2632,3165.750249886818,0.35,0.48640395377489265,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.4171940200716833,6.0075839406980185,0.27560136648189015,2.8659912871082254
2633,3166.6794126541813,0.55,0.3128956445898948,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.024826892595370964,6.258358414584538,0.024826892595370964,3.1167657609947446
2634,3167.426082105214,0.2833333333333333,0.057103274165163254,1,1,1,1,False,False,False,False,False,False,False,False,2,True,2.3479692838047015,0.793623369785414,2.3479692838047015,0.793623369785414
2635,3168.4758190813664,0.2833333333333333,0.24753960981128606,1,1,1,1,False,False,False,False,False,False,False,False,2,True,5.614206567270372,0.6689787399095365,2.472613913680579,0.6689787399095365
2636,3169.7220927862745,0.65,0.16556582924342364,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.209004729213923,6.2157732315557785,0.0674120756241301,3.0741805779659854
2637,3170.191430751958,0.13333333333333333,0.05930507898277985,0,1,0,1,True,False,True,False,False,False,False,False,1,False,4.669489708640761,1.6136955985391483,1.5278970550509676,1.6136955985391483
2638,3171.6402430446565,0.6,0.49512130634860396,1,0,1,0,False,True,False,True,False,False,False,False,1,False,2.894934840261712,0.24665781332840414,2.894934840261712,0.24665781332840414
2639,3172.6203310855217,0.6666666666666666,0.06173573210244291,3,1,3,1,False,False,False,False,False,False,True,False,10,False,5.945106810760635,0.3380784964192746,2.8035141571708415,0.3380784964192746
2640,3174.244222032557,0.6833333333333333,0.024862155724800442,0,-6,0,6,True,False,True,True,False,True,False,False,36,False,4.7160319456746365,4.708746015095066,1.5744392920848433,1.567153361505273
2641,3175.231518654785,0.5833333333333334,0.11877355186840115,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.5058583556356666,4.777326951544243,1.5058583556356666,1.6357342979544498
2642,3175.7983526683356,0.2833333333333333,0.26764746985152776,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.2702278549814423,6.15455010578826,0.1286352013916492,3.0129574521984672
2643,3176.7197271315436,0.55,0.7693375839076,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.1382741329662736,0.14491117421363622,2.9966814793764804,0.14491117421363622
2644,3178.031956599296,0.7666666666666666,0.03258976850188123,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.9400157572379513,5.484762203531751,0.7984231036481582,2.3431695499419583
2645,3178.699077365414,0.6166666666666667,0.5530759535161089,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.016844518822644,0.2663407883572657,2.875251865232851,0.2663407883572657
2646,3179.438410474937,0.48333333333333334,0.0024728824935321397,1,2,1,2,False,False,False,True,False,True,False,True,5,True,2.0353756355748516,1.1062170180152655,2.0353756355748516,1.1062170180152655
2647,3180.8015838197475,0.6,0.04756017746173598,5,0,5,0,False,True,False,True,False,False,True,False,25,False,6.279477572400097,0.0037077347798132,3.137884918810304,0.0037077347798132
2648,3182.2350776600792,0.6,0.055255395568302376,1,-4,1,4,False,False,False,True,False,True,False,False,17,True,4.459645023585146,4.965132937184557,1.3180523699953532,1.823540283594764
2649,3182.9798233381684,0.3833333333333333,0.755775386245718,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.4954409964466038,5.787744310733307,0.4954409964466038,2.6461516571435135
2650,3183.5586234553316,0.2833333333333333,0.08418727859029532,1,1,1,1,False,False,False,False,False,False,False,False,2,True,2.2977628998250736,0.843829753765044,2.2977628998250736,0.843829753765044
2651,3184.8329162883615,0.5,0.13398683888877905,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.265960449605672,0.017224857574239208,3.1243677960158784,0.017224857574239208
2652,3186.368342943894,0.8666666666666667,0.09507865225031116,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,4.764492229941148,4.660285730828557,1.6228995763513545,1.5186930772387637
2653,3187.1143847286908,0.5166666666666666,0.044281852370450285,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,0.8048082115869164,5.478377095592995,0.8048082115869164,2.336784442003202
2654,3187.8508269188505,0.5,0.7971976030891167,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.098497791862812,0.04309486172730619,3.098497791862812,0.04309486172730619
2655,3188.4116400885905,0.43333333333333335,0.28523292581644455,0,1,0,1,True,False,True,False,False,False,False,False,1,False,4.845238213321338,1.4379470938585737,1.7036455597315445,1.4379470938585737
2656,3189.221759211534,0.26666666666666666,0.052353694619253655,-1,2,1,2,False,False,False,True,False,True,False,True,5,True,1.0853828318596683,2.05620982173045,1.0853828318596683,2.05620982173045
2657,3191.219361855794,0.6833333333333333,0.0351557069351752,3,-5,3,5,False,False,False,False,False,False,True,True,34,False,1.0246980473938265,5.258487259786085,1.0246980473938265,2.1168946061962917
2658,3192.259073230073,0.5666666666666667,0.07806660337395747,1,-2,1,2,False,False,False,True,False,True,False,True,5,True,4.26362988857079,5.161148072198914,1.122037234980997,2.019555418609121
2659,3193.163272858078,0.55,0.01771794485124698,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,0.7973648909934141,5.485820416186497,0.7973648909934141,2.344227762596704
2660,3194.438383985425,0.7166666666666667,0.0668873244635188,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,4.770030919167404,4.654747041602301,1.6284382655776106,1.5131543880125076
2661,3195.002728275419,0.4,0.7495394173414974,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.2451668600936756,6.038018447086237,0.2451668600936756,2.8964257934964435
2662,3195.5524763014455,0.48333333333333334,0.7904727368208574,0,1,0,1,True,False,True,False,False,False,False,False,1,False,1.9580586145023773,1.1835340390877418,1.9580586145023773,1.1835340390877418
2663,3197.021175421129,0.7,0.043084762957318265,4,-1,4,1,False,False,True,False,True,False,False,False,17,True,0.2512428072305326,6.03194249994938,0.2512428072305326,2.8903498463595865
2664,3198.1799602708656,0.7166666666666667,0.11302348780217902,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.862177996788027,5.562599963981678,0.7205853431982341,2.421007310391885
2665,3198.716723008998,0.35,0.05661126814648816,1,1,1,1,False,False,False,False,False,False,False,False,2,True,5.534876689963362,0.7483086172165507,2.3932840363735686,0.7483086172165507
2666,3199.484686781878,0.16666666666666666,0.1486586785122018,0,2,0,2,True,False,True,True,False,True,False,True,4,False,1.6449536970556267,1.4966389565344929,1.6449536970556267,1.4966389565344929
2667,3201.19638026105,0.7,0.1646307879384382,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,0.696377014301568,5.586808292878345,0.696377014301568,2.445215639288552
2668,3202.4850546552475,0.7833333333333333,0.002252152420113906,0,-2,0,2,True,False,True,True,False,True,False,True,4,False,4.71291998884454,4.711857971925166,1.5713273352547468,1.5702653183353732
2669,3202.9914486421703,0.25,0.019657838934689534,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.008135457939019375,6.275049849240894,0.008135457939019375,3.1334571956511006
2670,3203.9860568108547,0.3833333333333333,0.1104366704034414,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.108388127669272,0.033204525920847786,3.108388127669272,0.033204525920847786
2671,3204.9961595228688,0.4666666666666667,0.06398801961398458,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.2570962114561866,0.02608909572372666,3.1155035578663934,0.02608909572372666
2672,3205.9607445996576,0.6333333333333333,0.3321146545900497,1,0,1,0,False,True,False,True,False,False,False,False,1,False,2.980879276265078,0.16071337732504204,2.980879276265078,0.16071337732504204
2673,3206.4891860663533,0.25,0.10646163582939802,0,1,0,1,True,False,True,False,False,False,False,False,1,False,4.62828826391884,1.6548970432610735,1.486695610329047,1.6548970432610735
2674,3207.9909011406676,0.8833333333333333,0.14529470512810472,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.026916674104257,0.11467597948586367,3.026916674104257,0.11467597948586367
2675,3210.050293707567,0.8666666666666667,0.04826741185557116,-2,0,2,0,False,True,True,True,True,False,True,False,4,False,3.164756729183331,3.118428577996583,0.023164075593538058,3.118428577996583
2676,3210.5061419536187,0.48333333333333334,0.8003722043446619,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,4.586145307913661,4.838632652856046,1.4445526543238678,1.697039999266253
2677,3211.0655770446238,0.4166666666666667,0.16391765285723842,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.04738880375420251,6.2357965034257115,0.04738880375420251,3.0942038498359183
2678,3212.0273929425225,0.5833333333333334,0.3298868801016281,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.0466341286702487,0.09495852491987222,3.0466341286702487,0.09495852491987222
2679,3212.5337763228954,0.16666666666666666,0.08751988073807465,0,1,0,1,True,False,True,False,False,False,False,False,1,False,4.6257550901901965,1.6574302169897177,1.4841624366004034,1.6574302169897177
2680,3214.331576315617,0.6833333333333333,0.04191809776817052,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.9492049583430955,5.475573002426612,0.8076123047533024,2.3339803488368185
2681,3215.0512314707166,0.5833333333333334,0.25929907975414346,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.193668900767868,0.08951640641204642,3.052076247178075,0.08951640641204642
2682,3215.947273141712,0.5333333333333333,0.12540949084121106,2,1,2,1,False,False,True,False,True,False,True,False,5,True,2.7051752185576277,0.4364174350324938,2.7051752185576277,0.4364174350324938
2683,3217.1020530924256,0.65,0.04780575184681004,2,0,2,0,False,True,True,True,True,False,True,False,4,False,0.023852324646504997,6.25933298253341,0.023852324646504997,3.1177403289436167
2684,3218.352691211256,0.75,0.05474276274931482,2,-2,2,2,False,False,True,True,True,True,True,True,8,False,3.9249387486236813,5.499839212146027,0.7833460950338882,2.3582465585562336
2685,3218.953741913422,0.3,0.10952912972905275,2,1,2,1,False,False,True,False,True,False,True,False,5,True,5.79986869765191,0.48331660952800526,2.6582760440621165,0.48331660952800526
